user_id,perk,group
614918,Free Cancellation,Business Breeze
614933,Loyalty Rewards,Minimal Discount Seekers
615006,Loyalty Rewards,Minimal Discount Seekers
615266,Jet Miles Points,Frequent Travellers
615307,1 Extra Bag with VIP Lounge,Elite Flyers
615489,1 Extra Bag with VIP Lounge,Elite Flyers
615544,20% off on First Booking,High Intent Visitors
615674,20% off on First Booking,High Intent Visitors
615749,Jet Miles Points,Frequent Travellers
615783,Loyalty Rewards,Minimal Discount Seekers
615881,20% off on First Booking,High Intent Visitors
615922,Loyalty Rewards,Minimal Discount Seekers
616086,20% off on First Booking,High Intent Visitors
616125,1 Extra Bag with VIP Lounge,Elite Flyers
616222,Loyalty Rewards,Minimal Discount Seekers
616461,Loyalty Rewards,Minimal Discount Seekers
616470,Loyalty Rewards,Minimal Discount Seekers
616491,Free Cancellation,Business Breeze
616518,Loyalty Rewards,Minimal Discount Seekers
616692,Loyalty Rewards,Minimal Discount Seekers
616715,Loyalty Rewards,Minimal Discount Seekers
616718,Jet Miles Points,Frequent Travellers
616734,20% off on First Booking,High Intent Visitors
616752,Loyalty Rewards,Minimal Discount Seekers
616789,Early Bird Bonuses,Pre Booked Nomands
616795,Jet Miles Points,Frequent Travellers
616802,Free Cancellation,Business Breeze
616950,Loyalty Rewards,Minimal Discount Seekers
616992,1 Night with Hotel Meal Free,Long Term Lodgers
617052,Loyalty Rewards,Minimal Discount Seekers
617125,Free Cancellation,Business Breeze
617199,Free Cancellation,Business Breeze
617402,Jet Miles Points,Frequent Travellers
617407,Loyalty Rewards,Minimal Discount Seekers
617458,Loyalty Rewards,Minimal Discount Seekers
617506,1 Extra Bag with VIP Lounge,Elite Flyers
617606,20% off on First Booking,High Intent Visitors
617743,Loyalty Rewards,Minimal Discount Seekers
617878,Jet Miles Points,Frequent Travellers
617964,20% off on First Booking,High Intent Visitors
617990,20% off on First Booking,High Intent Visitors
617994,Loyalty Rewards,Minimal Discount Seekers
618063,Free Cancellation,Business Breeze
618088,Free Cancellation,Business Breeze
618157,1 Extra Bag with VIP Lounge,Elite Flyers
618181,Loyalty Rewards,Minimal Discount Seekers
618201,Loyalty Rewards,Minimal Discount Seekers
618230,20% off on First Booking,High Intent Visitors
618266,Loyalty Rewards,Minimal Discount Seekers
618308,Loyalty Rewards,Minimal Discount Seekers
618343,20% off on First Booking,High Intent Visitors
618392,1 Night with Hotel Meal Free,Long Term Lodgers
618418,Free Cancellation,Business Breeze
618429,Jet Miles Points,Frequent Travellers
618535,1 Extra Bag with VIP Lounge,Elite Flyers
618642,Loyalty Rewards,Minimal Discount Seekers
618664,20% off on First Booking,High Intent Visitors
618759,1 Night with Hotel Meal Free,Long Term Lodgers
618780,Loyalty Rewards,Minimal Discount Seekers
618815,20% off on First Booking,High Intent Visitors
618881,Loyalty Rewards,Minimal Discount Seekers
619079,Jet Miles Points,Frequent Travellers
619109,Loyalty Rewards,Minimal Discount Seekers
619218,Loyalty Rewards,Minimal Discount Seekers
619321,Free Cancellation,Business Breeze
619362,Free Cancellation,Business Breeze
619432,Jet Miles Points,Frequent Travellers
619520,Loyalty Rewards,Minimal Discount Seekers
619615,Jet Miles Points,Frequent Travellers
619918,Loyalty Rewards,Minimal Discount Seekers
619938,20% off on First Booking,High Intent Visitors
619971,20% off on First Booking,High Intent Visitors
619983,20% off on First Booking,High Intent Visitors
619988,20% off on First Booking,High Intent Visitors
620033,20% off on First Booking,High Intent Visitors
620274,Jet Miles Points,Frequent Travellers
620300,Loyalty Rewards,Minimal Discount Seekers
620382,Loyalty Rewards,Minimal Discount Seekers
620394,1 Extra Bag with VIP Lounge,Elite Flyers
620453,1 Extra Bag with VIP Lounge,Elite Flyers
620690,1 Extra Bag with VIP Lounge,Elite Flyers
620719,20% off on First Booking,High Intent Visitors
620884,Jet Miles Points,Frequent Travellers
620972,Free Cancellation,Business Breeze
620991,Loyalty Rewards,Minimal Discount Seekers
621072,Loyalty Rewards,Minimal Discount Seekers
621081,Loyalty Rewards,Minimal Discount Seekers
621085,20% off on First Booking,High Intent Visitors
621113,20% off on First Booking,High Intent Visitors
621150,20% off on First Booking,High Intent Visitors
621291,Free Cancellation,Business Breeze
621552,20% off on First Booking,High Intent Visitors
621607,Loyalty Rewards,Minimal Discount Seekers
621665,Jet Miles Points,Frequent Travellers
621811,Loyalty Rewards,Minimal Discount Seekers
621849,Loyalty Rewards,Minimal Discount Seekers
621922,20% off on First Booking,High Intent Visitors
622149,Loyalty Rewards,Minimal Discount Seekers
622248,Free Cancellation,Business Breeze
622293,1 Extra Bag with VIP Lounge,Elite Flyers
622343,Loyalty Rewards,Minimal Discount Seekers
622418,Loyalty Rewards,Minimal Discount Seekers
622464,1 Extra Bag with VIP Lounge,Elite Flyers
622708,Jet Miles Points,Frequent Travellers
622813,Free Cancellation,Business Breeze
623043,Jet Miles Points,Frequent Travellers
623077,Jet Miles Points,Frequent Travellers
623087,Jet Miles Points,Frequent Travellers
623142,1 Extra Bag with VIP Lounge,Elite Flyers
623417,20% off on First Booking,High Intent Visitors
623691,Early Bird Bonuses,Pre Booked Nomands
623750,Loyalty Rewards,Minimal Discount Seekers
623815,Jet Miles Points,Frequent Travellers
623850,Free Cancellation,Business Breeze
623935,Early Bird Bonuses,Pre Booked Nomands
623941,Free Cancellation,Business Breeze
623949,Loyalty Rewards,Minimal Discount Seekers
623972,Free Cancellation,Business Breeze
624198,Loyalty Rewards,Minimal Discount Seekers
624215,Jet Miles Points,Frequent Travellers
624258,Loyalty Rewards,Minimal Discount Seekers
624497,Loyalty Rewards,Minimal Discount Seekers
624593,Loyalty Rewards,Minimal Discount Seekers
624636,Loyalty Rewards,Minimal Discount Seekers
624762,Loyalty Rewards,Minimal Discount Seekers
624913,Jet Miles Points,Frequent Travellers
625030,Jet Miles Points,Frequent Travellers
625089,Jet Miles Points,Frequent Travellers
625398,Loyalty Rewards,Minimal Discount Seekers
625400,Jet Miles Points,Frequent Travellers
625555,1 Night with Hotel Meal Free,Long Term Lodgers
625597,1 Night with Hotel Meal Free,Long Term Lodgers
625700,20% off on First Booking,High Intent Visitors
625703,Free Cancellation,Business Breeze
625984,Loyalty Rewards,Minimal Discount Seekers
626037,20% off on First Booking,High Intent Visitors
626067,20% off on First Booking,High Intent Visitors
626114,20% off on First Booking,High Intent Visitors
626249,20% off on First Booking,High Intent Visitors
626318,Loyalty Rewards,Minimal Discount Seekers
626329,Loyalty Rewards,Minimal Discount Seekers
626519,Loyalty Rewards,Minimal Discount Seekers
626520,Loyalty Rewards,Minimal Discount Seekers
626558,20% off on First Booking,High Intent Visitors
626587,20% off on First Booking,High Intent Visitors
626645,1 Extra Bag with VIP Lounge,Elite Flyers
626986,Free Cancellation,Business Breeze
627041,Loyalty Rewards,Minimal Discount Seekers
627158,Loyalty Rewards,Minimal Discount Seekers
627176,Loyalty Rewards,Minimal Discount Seekers
627436,Loyalty Rewards,Minimal Discount Seekers
627451,Loyalty Rewards,Minimal Discount Seekers
627475,20% off on First Booking,High Intent Visitors
627518,Loyalty Rewards,Minimal Discount Seekers
627617,Loyalty Rewards,Minimal Discount Seekers
627729,20% off on First Booking,High Intent Visitors
627889,Loyalty Rewards,Minimal Discount Seekers
627893,Jet Miles Points,Frequent Travellers
627972,Loyalty Rewards,Minimal Discount Seekers
628023,Loyalty Rewards,Minimal Discount Seekers
628033,Jet Miles Points,Frequent Travellers
628570,Jet Miles Points,Frequent Travellers
628653,Loyalty Rewards,Minimal Discount Seekers
628671,Loyalty Rewards,Minimal Discount Seekers
628694,Loyalty Rewards,Minimal Discount Seekers
628752,Loyalty Rewards,Minimal Discount Seekers
628762,20% off on First Booking,High Intent Visitors
629345,20% off on First Booking,High Intent Visitors
629647,Loyalty Rewards,Minimal Discount Seekers
629701,Free Cancellation,Business Breeze
629725,Exclusive Discount,Budget Consious
629747,20% off on First Booking,High Intent Visitors
629803,Jet Miles Points,Frequent Travellers
629812,20% off on First Booking,High Intent Visitors
629877,1 Night with Hotel Meal Free,Long Term Lodgers
629952,Free Cancellation,Business Breeze
630039,Loyalty Rewards,Minimal Discount Seekers
630097,Loyalty Rewards,Minimal Discount Seekers
630176,Loyalty Rewards,Minimal Discount Seekers
630178,Loyalty Rewards,Minimal Discount Seekers
630267,1 Night with Hotel Meal Free,Long Term Lodgers
630607,20% off on First Booking,High Intent Visitors
630609,Free Cancellation,Business Breeze
630694,Loyalty Rewards,Minimal Discount Seekers
630738,Loyalty Rewards,Minimal Discount Seekers
630992,20% off on First Booking,High Intent Visitors
631174,1 Extra Bag with VIP Lounge,Elite Flyers
631201,1 Night with Hotel Meal Free,Long Term Lodgers
631319,Loyalty Rewards,Minimal Discount Seekers
631384,20% off on First Booking,High Intent Visitors
631388,1 Extra Bag with VIP Lounge,Elite Flyers
631448,20% off on First Booking,High Intent Visitors
631477,Loyalty Rewards,Minimal Discount Seekers
631787,Free Cancellation,Business Breeze
631872,20% off on First Booking,High Intent Visitors
631970,Jet Miles Points,Frequent Travellers
631975,20% off on First Booking,High Intent Visitors
631993,Loyalty Rewards,Minimal Discount Seekers
632136,Jet Miles Points,Frequent Travellers
632239,Loyalty Rewards,Minimal Discount Seekers
632316,Free Cancellation,Business Breeze
632425,1 Extra Bag with VIP Lounge,Elite Flyers
632461,Loyalty Rewards,Minimal Discount Seekers
632475,Loyalty Rewards,Minimal Discount Seekers
632631,Loyalty Rewards,Minimal Discount Seekers
632665,1 Extra Bag with VIP Lounge,Elite Flyers
632749,Loyalty Rewards,Minimal Discount Seekers
632866,20% off on First Booking,High Intent Visitors
632965,Jet Miles Points,Frequent Travellers
632988,Jet Miles Points,Frequent Travellers
633183,Exclusive Discount,Budget Consious
633195,Loyalty Rewards,Minimal Discount Seekers
633235,20% off on First Booking,High Intent Visitors
633314,Loyalty Rewards,Minimal Discount Seekers
633406,1 Night with Hotel Meal Free,Long Term Lodgers
633725,Jet Miles Points,Frequent Travellers
633972,20% off on First Booking,High Intent Visitors
634130,Free Cancellation,Business Breeze
634601,20% off on First Booking,High Intent Visitors
634739,20% off on First Booking,High Intent Visitors
634795,Loyalty Rewards,Minimal Discount Seekers
634824,Loyalty Rewards,Minimal Discount Seekers
635249,Loyalty Rewards,Minimal Discount Seekers
635300,Free Cancellation,Business Breeze
635303,Free Cancellation,Business Breeze
635375,20% off on First Booking,High Intent Visitors
635442,Free Cancellation,Business Breeze
635576,Jet Miles Points,Frequent Travellers
635587,Loyalty Rewards,Minimal Discount Seekers
635666,20% off on First Booking,High Intent Visitors
635790,Jet Miles Points,Frequent Travellers
635861,Loyalty Rewards,Minimal Discount Seekers
635949,Free Cancellation,Business Breeze
636078,Loyalty Rewards,Minimal Discount Seekers
636102,Free Cancellation,Business Breeze
636251,20% off on First Booking,High Intent Visitors
636520,1 Extra Bag with VIP Lounge,Elite Flyers
636524,Free Cancellation,Business Breeze
636526,Loyalty Rewards,Minimal Discount Seekers
636739,Loyalty Rewards,Minimal Discount Seekers
636873,Jet Miles Points,Frequent Travellers
636874,Jet Miles Points,Frequent Travellers
636966,1 Extra Bag with VIP Lounge,Elite Flyers
637075,Loyalty Rewards,Minimal Discount Seekers
637086,Free Cancellation,Business Breeze
637421,Loyalty Rewards,Minimal Discount Seekers
637457,Loyalty Rewards,Minimal Discount Seekers
637555,20% off on First Booking,High Intent Visitors
637633,Loyalty Rewards,Minimal Discount Seekers
637687,Free Cancellation,Business Breeze
638140,1 Extra Bag with VIP Lounge,Elite Flyers
638162,Free Cancellation,Business Breeze
638237,20% off on First Booking,High Intent Visitors
638565,Free Cancellation,Business Breeze
638576,Loyalty Rewards,Minimal Discount Seekers
638580,20% off on First Booking,High Intent Visitors
638598,Loyalty Rewards,Minimal Discount Seekers
638600,20% off on First Booking,High Intent Visitors
638874,Loyalty Rewards,Minimal Discount Seekers
639009,Loyalty Rewards,Minimal Discount Seekers
639168,Loyalty Rewards,Minimal Discount Seekers
639458,Jet Miles Points,Frequent Travellers
639510,Loyalty Rewards,Minimal Discount Seekers
639554,Loyalty Rewards,Minimal Discount Seekers
639571,Loyalty Rewards,Minimal Discount Seekers
639894,1 Night with Hotel Meal Free,Long Term Lodgers
640451,20% off on First Booking,High Intent Visitors
640580,Jet Miles Points,Frequent Travellers
640649,1 Night with Hotel Meal Free,Long Term Lodgers
640689,Free Cancellation,Business Breeze
640715,Free Cancellation,Business Breeze
640849,Jet Miles Points,Frequent Travellers
640867,Loyalty Rewards,Minimal Discount Seekers
640968,Loyalty Rewards,Minimal Discount Seekers
641012,Loyalty Rewards,Minimal Discount Seekers
641102,Loyalty Rewards,Minimal Discount Seekers
641106,Loyalty Rewards,Minimal Discount Seekers
641310,Loyalty Rewards,Minimal Discount Seekers
641364,Free Cancellation,Business Breeze
641529,20% off on First Booking,High Intent Visitors
641537,Loyalty Rewards,Minimal Discount Seekers
642215,20% off on First Booking,High Intent Visitors
642344,Jet Miles Points,Frequent Travellers
642364,20% off on First Booking,High Intent Visitors
642553,Loyalty Rewards,Minimal Discount Seekers
642578,Loyalty Rewards,Minimal Discount Seekers
642679,Jet Miles Points,Frequent Travellers
642786,1 Night with Hotel Meal Free,Long Term Lodgers
642820,Loyalty Rewards,Minimal Discount Seekers
643324,20% off on First Booking,High Intent Visitors
643344,Loyalty Rewards,Minimal Discount Seekers
643359,Loyalty Rewards,Minimal Discount Seekers
643469,Loyalty Rewards,Minimal Discount Seekers
643645,Jet Miles Points,Frequent Travellers
643714,Loyalty Rewards,Minimal Discount Seekers
643929,1 Extra Bag with VIP Lounge,Elite Flyers
644438,20% off on First Booking,High Intent Visitors
644467,1 Extra Bag with VIP Lounge,Elite Flyers
644639,20% off on First Booking,High Intent Visitors
644784,1 Night with Hotel Meal Free,Long Term Lodgers
644870,Jet Miles Points,Frequent Travellers
645022,20% off on First Booking,High Intent Visitors
645047,Free Cancellation,Business Breeze
645168,Jet Miles Points,Frequent Travellers
645415,1 Night with Hotel Meal Free,Long Term Lodgers
645488,20% off on First Booking,High Intent Visitors
645664,20% off on First Booking,High Intent Visitors
645685,Free Cancellation,Business Breeze
645933,Loyalty Rewards,Minimal Discount Seekers
645939,20% off on First Booking,High Intent Visitors
646127,20% off on First Booking,High Intent Visitors
646197,20% off on First Booking,High Intent Visitors
646257,Loyalty Rewards,Minimal Discount Seekers
646259,20% off on First Booking,High Intent Visitors
646405,Loyalty Rewards,Minimal Discount Seekers
646424,1 Extra Bag with VIP Lounge,Elite Flyers
646455,Jet Miles Points,Frequent Travellers
646933,1 Extra Bag with VIP Lounge,Elite Flyers
646937,Free Cancellation,Business Breeze
647016,20% off on First Booking,High Intent Visitors
647555,Loyalty Rewards,Minimal Discount Seekers
647597,1 Extra Bag with VIP Lounge,Elite Flyers
647638,20% off on First Booking,High Intent Visitors
647662,Loyalty Rewards,Minimal Discount Seekers
647674,Free Cancellation,Business Breeze
647804,1 Extra Bag with VIP Lounge,Elite Flyers
647862,20% off on First Booking,High Intent Visitors
648201,20% off on First Booking,High Intent Visitors
648379,Loyalty Rewards,Minimal Discount Seekers
648852,Loyalty Rewards,Minimal Discount Seekers
648983,Free Cancellation,Business Breeze
648990,Loyalty Rewards,Minimal Discount Seekers
649080,Loyalty Rewards,Minimal Discount Seekers
649081,Free Cancellation,Business Breeze
649208,Loyalty Rewards,Minimal Discount Seekers
649378,Free Cancellation,Business Breeze
649935,20% off on First Booking,High Intent Visitors
650049,Early Bird Bonuses,Pre Booked Nomands
650055,Loyalty Rewards,Minimal Discount Seekers
