"gender","age","married","has_children","home_country","user_id","median_page_clicks","num_sessions","median_session_duration_seconds","total_booked_trips","num_cancelled_trips","num_no_booking","num_not_completed_trips","num_completed_trips","num_round_trip_flights","num_one_way_flights","total_flights_booked","total_hotels_booked","median_flight_discount_amount","median_flight_base_price","median_flight_spent","median_hotel_spent","median_hotel_discount_amount","median_checked_bags","median_seats_booked","median_rooms","median_days_until_departure","median_days_until_checkin","median_days_stay_flight","median_night_stay_hotel","num_times_travelled_from_homeairport","num_times_travelled_to_homeairport","num_times_travelled_from_outside_homeairport","num_times_expensive_hotel_booked","num_times_expensive_flight_booked","num_weekend_trip","num_holiday_season_trip","avg_distance_flown"
"F","47","false","false","usa","585585","20","8","147.5","7","0","1","0","7","6","1","13","7","","562.54","562.54","604","0.15","0","1","1","6.942650462962963","7.207481712962963","4.5","4","7","0","0","1","0","1","2","2633.405288418122"
"F","44","false","false","usa","585595","14","8","105.5","2","0","6","0","2","2","","4","1","","1452.525","1452.525","540","","0.5","1","1","176.82125000000002","16.952989178240742","9.5","2","2","0","0","0","0","0","1","10967.916747512874"
"F","31","false","false","usa","585650","25","8","183.5","3","1","4","0","2","1","","2","2","","161.59","161.59","1635","0.2","0","1","1.5","9.645613425925927","11.21048125","3","4.5","1","0","0","1","0","0","0","916.2358278747338"
"M","20","false","false","usa","585717","20.5","8","150","2","0","6","0","2","2","","4","1","","394.845","394.845","300","0.15","0","1","1","6.672447916666666","6.666853240740741","7","3","2","0","0","0","0","0","0","2438.3584027269917"
"F","34","true","false","canada","585722","17","8","127","3","0","5","0","3","2","","4","3","0.05","472.76","454.404","273.6","0.1","0.5","1","1","10.051047453703703","9.135173611111112","3","2","2","0","0","0","0","0","1","2417.89135875731"
"F","47","true","false","usa","585745","25.5","8","187.5","4","0","4","0","4","4","","8","3","","344.36","344.36","608","0.05","0","1","1","7.660138888888889","7.410833912037037","2.5","2","4","0","0","1","0","0","1","1902.5519387433349"
"F","44","false","true","usa","585768","22.5","8","170","1","0","7","0","1","1","","2","1","","742.71","742.71","544","","1","1","1","5.585324074074074","5.873198032407408","4","2","1","0","0","0","0","0","1","4201.894255236234"
"F","50","false","false","canada","585832","9.5","8","71.5","2","0","6","0","2","2","","4","2","","264.41","264.41","266.5","","1","1","1","7.51379050925926","7.669667071759259","3","2","2","0","0","0","0","0","0","1495.4796662439826"
"F","50","true","false","usa","585882","12","8","87.5","3","0","5","0","3","2","","4","3","","534.6500000000001","947.085","1053","0.1","1.5","1.5","1","4.627314814814815","4.900259780092592","4.5","4","2","0","0","1","0","0","0","1889.7739547215197"
"F","47","true","false","usa","585915","12","8","91","3","0","5","0","3","3","","6","1","","195.29","390.58","1544","","1","1","2","6.930474537037037","7.042101099537037","6","4","3","0","0","0","0","0","0","1409.9121091529553"
"F","47","true","false","usa","585946","13.5","8","99","2","0","6","0","2","1","","2","2","0.1","222.77","200.493","774","","0","1","1","6.785671296296297","5.75575083912037","4","3","1","0","0","1","0","0","0","1172.5338764047"
"F","48","false","false","usa","585965","9.5","8","70.5","3","0","5","0","3","3","","6","3","","217.54","217.54","321","","1","1","1","8.725208333333333","8.874652604166666","4","3","3","0","0","0","0","0","0","1507.8879462123284"
"M","45","true","true","canada","585986","10.5","8","79","1","0","7","0","1","1","","2","1","","360.38","360.38","75","","0","1","1","10.725347222222222","10.916188368055556","2","1","1","0","0","0","0","0","0","2059.675381052848"
"F","42","false","true","usa","586006","9.5","8","73.5","3","0","5","0","3","3","","6","3","","401.97","401.97","315","","1","1","1","5.635891203703704","5.748332349537037","5","3","3","0","0","0","0","0","1","2409.218079824235"
"F","27","false","false","canada","586038","17.5","8","132","4","0","4","0","4","4","","8","4","","418.82","418.82","333","0.25","0.5","1","1","10.249398148148149","10.426316637731482","3.5","2","4","0","0","0","0","0","1","2254.3251539402336"
"M","43","false","false","canada","586063","20.5","8","153","2","1","5","0","1","1","","2","1","","644.99","1289.98","1448","","0","2","2","8.80912037037037","8.983296412037037","4","2","1","0","0","1","0","0","0","1673.5269911075404"
"F","48","true","false","usa","586077","10.5","8","79.5","3","0","5","0","3","3","","6","3","","147.76","147.76","1044","","0","1","1","6.774837962962963","6.89946244212963","5","3","3","0","0","2","0","0","0","1660.390842592019"
"F","47","true","false","usa","586096","10","8","75","4","0","4","0","4","3","","6","4","","470.16","470.16","327.8","0.1","0","1","1","8.772916666666667","8.739213599537038","3","2","3","0","0","1","0","0","2","2014.829059227365"
"M","51","true","false","usa","586122","9.5","8","69.5","2","0","6","0","2","2","","4","2","","226.25","226.25","234.5","","0","1","1","12.706122685185186","12.854848206018518","2.5","1.5","2","0","0","0","0","0","0","1258.5512351916434"
"M","43","false","false","usa","586124","13","8","98.5","2","0","6","0","2","2","","4","2","","215.04500000000002","215.04500000000002","523.75","0.05","1","1","1","7.6388136574074075","7.781578501157407","6.5","5","2","0","0","0","0","0","0","1117.5830814464093"
"F","49","true","false","usa","586192","11","8","83.5","2","1","5","0","1","1","","2","1","","207","207","404","","1","1","1","8.955416666666666","9.098878125","4","2","1","0","0","0","0","0","0","1169.3234925960523"
"F","36","false","true","usa","586251","22","8","162.5","3","1","4","0","2","2","","4","2","","403.66999999999996","403.66999999999996","349.6","0.1","1","1","1","7.75853587962963","7.966217650462964","8","6.5","2","0","0","0","0","0","0","2457.640593206754"
"M","20","false","false","usa","586257","7.5","8","56.5","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","35","false","true","usa","586270","10","9","76","2","0","7","0","2","1","","2","2","","92.54","92.54","475.5","0.15","0","1","1","7.82199074074074","6.58686947337963","3","4","1","0","0","0","0","0","0","505.06067016912993"
"F","18","false","false","usa","586272","10.5","8","78","2","1","5","0","1","1","","2","1","","367.45","367.45","272","","0","1","1","10.225763888888888","10.422575868055556","3","2","1","0","0","0","0","0","0","2265.716295635522"
"F","44","false","false","usa","586312","9","8","69.5","3","0","5","0","3","2","1","5","3","","711.97","711.97","186.2","0.125","1","1","1","9.942106481481481","10.230138252314815","2.5","1","3","0","0","0","0","0","0","4084.8605739682116"
"F","18","false","false","canada","586344","11.5","8","86.5","1","0","7","0","1","","","0","1","","","","736","","","","1","","8.60417824074074","","16","0","0","0","0","0","0","0",""
"F","22","false","false","usa","586357","10","8","74","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","33","false","false","canada","586384","21","8","151","6","0","2","0","6","4","","8","5","0.3","151.97","253.79500000000002","651.6000000000001","0.22499999999999998","0.5","1","1","8.746892361111112","4.794673148148148","4.5","5","4","0","0","0","0","0","2","1244.1185349826449"
"F","70","true","false","usa","586458","7.5","8","56","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","48","false","false","usa","586471","11","8","83.5","1","0","7","0","1","1","","2","1","","23.25","23.25","152","0.05","1","1","1","3.6717708333333334","3.7614286458333335","2","1","1","0","0","0","0","0","0","121.8023872876471"
"F","35","false","true","usa","586631","13","8","95.5","2","0","6","0","2","2","","4","1","","157.63","157.63","110","","1","1","1","9.150671296296297","11.127932233796296","6","1","2","0","0","0","0","0","1","905.734038026062"
"F","47","true","false","usa","586637","19.5","8","146.5","4","0","4","0","4","3","","6","4","0.1","202.43","471.28","1113","0.1","0","1","2","12.439988425925925","8.651713657407408","3","4","3","0","0","1","0","0","2","1289.6118085806477"
"F","51","true","false","usa","586644","10.5","8","77","3","0","5","0","3","2","","4","3","","304.70500000000004","304.70500000000004","474","","0","1","1","6.460885416666667","6.653091261574074","2.5","2","2","0","0","1","0","0","0","1830.017999462391"
"F","45","true","false","canada","586656","11","9","84","1","0","8","0","1","1","","2","1","","91.45","91.45","966","","0","1","1","11.787673611111112","11.896874652777777","8","6","1","0","0","0","0","0","1","491.9337925284166"
"F","26","false","false","usa","586672","11","8","83","4","0","4","0","4","4","","8","3","0.15","349.97999999999996","397.84999999999997","222","0.05","0.5","1","1","6.107662037037037","6.536691724537037","4","3","4","0","0","0","0","0","1","1605.1374895187625"
"M","42","false","false","usa","586701","21.5","8","161.5","4","0","4","0","4","2","1","5","4","0.275","116.47","116.47","520","","0","1","1","7.797094907407407","7.431050983796297","2.5","3","3","0","0","1","0","0","1","1205.9619702400553"
"F","17","false","false","usa","586721","3.5","8","26","1","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","32","false","false","canada","586732","19.5","8","146.5","4","0","4","0","4","3","1","7","4","","214.32","214.32","474","","1","1","1","8.413929398148149","8.57054320023148","5","3","4","0","0","0","0","0","0","1690.9468493030831"
"F","36","false","false","canada","586762","16.5","8","123","3","0","5","0","3","3","","6","3","0.15","569.9","787.19","158","","0","1","1","6.6477662037037035","6.793484953703704","3","1","3","0","0","0","0","0","0","2673.4107380250593"
"F","40","true","true","usa","586774","11","8","79","3","0","5","0","3","3","","6","3","0.2","218.3","436.6","444","","0","1","1","9.512673611111111","9.800365277777777","3","1","3","0","0","0","0","0","0","1636.853203421438"
"F","36","true","true","usa","586803","5","8","37.5","1","0","7","0","1","","","0","1","0.15","","","1080","","","","2","","7.627604166666667","","4","0","0","0","0","0","0","0",""
"F","42","false","true","usa","586811","13","9","96","4","0","5","0","4","4","","8","2","","112.89000000000001","112.89000000000001","287.5","","0.5","1","1","7.291186342592593","7.456474363425926","5","2","4","0","0","0","0","0","2","1010.4822805102561"
"F","43","true","false","canada","586820","19.5","8","144.5","4","0","4","0","4","4","","8","3","0.125","251.64999999999998","464.47","1032","0.15","0","1.5","1","7.428640046296296","7.1982498263888886","3.5","2","4","0","0","2","0","0","0","1247.9971402995775"
"F","17","false","false","usa","586829","11.5","8","86","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","45","false","false","canada","586850","17.5","8","132","4","0","4","0","4","4","","8","4","","252.84499999999997","252.84499999999997","210","","0.5","1","1","7.557939814814815","7.709193981481482","2.5","1","4","0","0","0","0","0","0","1587.8717777483353"
"F","34","false","true","canada","586876","16.5","8","122.5","4","0","4","0","4","3","","6","4","0.15","124.11","114.444","1205","","1","1","1","6.275706018518519","7.000390046296296","4","4.5","3","0","0","1","0","0","0","690.0644881167678"
"F","38","true","false","usa","586887","23","8","168.5","5","0","3","0","5","5","","10","5","","385.44","385.44","270","","0","1","1","8.434814814814814","8.63532679398148","3","1","5","0","0","1","0","0","2","2564.888352263366"
"F","49","false","false","usa","586936","9","8","66","2","0","6","0","2","1","","2","2","","1218.98","3656.94","1330.8","0.1","1","3","2","9.745150462962963","7.302626736111112","6","11.5","1","0","0","0","0","0","1","2425.788771683528"
"F","40","false","true","usa","586953","13.5","8","101.5","4","0","4","0","4","3","","6","3","0.05","286.08","286.08","630","","1","1","1","7.169791666666667","7.3338296875","2","5","3","0","0","1","0","0","0","1628.9860249770234"
"F","40","false","false","usa","587134","12","8","89.5","1","0","7","0","1","1","","2","1","0.15","674.61","573.4185","279","","0","1","1","8.80111111111111","9.089225694444444","2","1","1","0","0","0","0","0","1","3769.843276388704"
"M","64","false","true","usa","587195","7","8","54","1","0","7","0","1","1","","2","1","0.05","488.33","463.9135","172","","0","1","1","7.418831018518518","7.637353935185185","4","2","1","0","0","0","0","0","0","2737.6820651927837"
"F","55","true","true","usa","587233","6","8","45.5","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","40","false","true","canada","587234","17","9","131","3","1","5","0","2","2","","4","2","","141.98000000000002","141.98000000000002","538.775","0.05","0.5","1","1","7.354953703703703","7.480071672453704","5","3.5","2","0","0","0","0","0","1","790.7823574210254"
"F","49","true","false","usa","587304","14","8","105.5","3","0","5","0","3","2","","4","3","0.3","155.535","136.5015","376","0.05","1","1","1","6.666672453703704","6.185336631944445","4.5","3","2","0","0","0","0","0","0","904.2730618621579"
"F","29","false","false","usa","587313","8.5","8","63","3","0","5","0","3","1","","2","3","0.15","111.66","94.911","446","","0","1","1","5.826400462962963","5.946703067129629","3","2","1","0","0","0","0","0","0","712.5059734992624"
"F","52","true","false","usa","587373","15.5","8","112.5","5","0","3","0","5","4","","8","5","0.15","234.47","234.47","1000","","0.5","1","1","5.086533564814815","5.7839203125","3.5","4","4","0","0","1","0","1","2","1006.0056139331655"
"F","48","true","false","usa","587459","13","8","97.5","4","0","4","0","4","4","","8","2","","371.98","371.98","149.5","","0","1","1","5.990486111111111","6.671166087962963","2","1","4","0","0","0","0","0","2","1916.1331437446738"
"F","56","true","true","usa","587470","6","8","46","1","0","7","0","1","1","","2","1","","198.72","198.72","598.5","0.05","0","1","1","6.850925925925926","6.9834196759259255","8","6","1","0","0","0","0","0","0","945.5432357975264"
"F","48","false","false","usa","587483","9","8","68","4","0","4","0","4","3","","6","3","0.05","307.07","307.07","900","0.1","0","1","1","5.795925925925926","5.962481655092593","3","5","3","0","0","0","0","0","2","1768.1502853019429"
"F","41","false","true","usa","587538","13","9","96","3","0","6","0","3","2","","4","2","0.1","302.15999999999997","386.091","1699","","0","1.5","2","8.697251157407408","5.616015133101852","3","3.5","2","0","0","1","0","0","0","1391.981789170404"
"F","50","true","false","canada","587577","18.5","8","137.5","2","0","6","0","2","1","","2","2","","508.6","508.6","919.5","","0","1","1","6.096574074074074","5.128106221064815","5","3.5","1","0","0","0","0","0","0","2882.4730526485055"
"F","71","true","false","canada","587601","12","8","87.5","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
